customer_id,device_platform,marketing_channels,account_created_date
1538844,Android,Varo Home,3/26/20
1538850,iOS,Apple Search,3/26/20
1538883,iOS,Other,3/26/20
1538972,Android,Other,3/26/20
1539002,Android,Facebook,3/26/20
1539008,Android,Other,3/26/20
1539049,iOS,Other,3/26/20
1539056,Android,Google,3/26/20
1539091,Android,Google,3/26/20
1539165,iOS,Other,3/26/20
1539183,iOS,Snapchat,3/26/20
1539193,iOS,Other,3/26/20
1539196,Android,Google,3/26/20
1539202,Android,Facebook,3/26/20
1539230,Android,Other,3/26/20
1539238,Android,Google,3/26/20
1539262,Android,Facebook,3/26/20
1539295,Android,Other,3/26/20
1539306,Android,Google,3/26/20
1539314,iOS,Google,3/26/20
1539340,Android,Google,3/26/20
1539362,iOS,Other,3/26/20
1539386,Android,Other,3/26/20
1539444,Android,Google,3/26/20
1539447,Android,Other,3/26/20
1539448,Android,Other,3/26/20
1539493,Android,Varo Home,3/26/20
1539559,iOS,Varo Home,3/26/20
1539562,iOS,Other,3/26/20
1539573,Android,Other,3/26/20
1539599,Android,Google,3/26/20
1539601,Android,Other,3/26/20
1539603,Android,Facebook,3/26/20
1539628,Android,Other,3/26/20
1539635,Android,Google,3/26/20
1539650,Android,Google,3/26/20
1539692,iOS,Other,3/26/20
1539696,Android,Google,3/26/20
1539759,Android,Referral,3/26/20
1539790,Android,Google,3/26/20
1539800,Android,Facebook,3/26/20
1539802,Android,Facebook,3/26/20
1539820,Android,Facebook,3/26/20
1539842,Android,Other,3/26/20
1539857,iOS,Varo Home,3/26/20
1539863,Android,Facebook,3/26/20
1539869,Android,Facebook,3/26/20
1539879,Android,Referral,3/26/20
1539899,iOS,Google,3/26/20
1539949,Android,Varo Home,3/26/20
1539973,Android,Facebook,3/26/20
1540011,Android,Google,3/26/20
1540036,Android,Google,3/26/20
1540115,Android,Google,3/26/20
1540122,Android,Google,3/26/20
1540165,Android,Facebook,3/26/20
1540175,Android,Varo Home,3/26/20
1540218,Android,Other,3/26/20
1540225,Android,Google,3/26/20
1540232,Android,Referral,3/26/20
1540243,iOS,Facebook,3/26/20
1540244,Android,Other,3/26/20
1540252,Android,Google,3/26/20
1540275,iOS,Google,3/26/20
1540278,iOS,Varo Home,3/26/20
1540331,iOS,Facebook,3/26/20
1540382,Android,Varo Home,3/26/20
1540398,Android,Google,3/26/20
1540411,iOS,Varo Home,3/26/20
1540428,iOS,Facebook,3/26/20
1540430,Android,Other,3/26/20
1540439,Android,Facebook,3/26/20
1540446,Android,Facebook,3/26/20
1540479,iOS,Google,3/26/20
1540487,Android,Google,3/26/20
1540514,Android,Varo Home,3/26/20
1540527,Android,Varo Home,3/26/20
1540547,iOS,Other,3/26/20
1540570,iOS,Facebook,3/26/20
1540633,Android,Google,3/26/20
1540648,iOS,Referral,3/26/20
1540656,iOS,Facebook,3/26/20
1540685,Android,Facebook,3/26/20
1540714,Android,Other,3/26/20
1540758,Android,Google,3/26/20
1540776,iOS,Google,3/26/20
1540786,iOS,Snapchat,3/26/20
1540821,Android,Facebook,3/26/20
1540825,Android,Google,3/26/20
1540911,iOS,Other,3/26/20
1540912,Android,Google,3/26/20
1540936,iOS,Varo Home,3/26/20
1540958,Android,Google,3/26/20
1540969,Android,Google,3/26/20
1540974,Android,Google,3/26/20
1540977,iOS,Varo Home,3/26/20
1541008,Android,Google,3/26/20
1541009,Android,Google,3/26/20
1541021,Android,Other,3/26/20
1541050,iOS,Other,3/26/20
1541082,Android,Other,3/26/20
1541086,Android,Other,3/26/20
1541095,iOS,Facebook,3/26/20
1541124,iOS,Snapchat,3/26/20
1541196,Android,Facebook,3/26/20
1541244,Android,Other,3/26/20
1541245,Android,Google,3/26/20
1541256,Android,Google,3/26/20
1541260,Android,Varo Home,3/26/20
1541265,iOS,Apple Search,3/26/20
1541280,iOS,Apple Search,3/26/20
1541283,iOS,Varo Home,3/26/20
1541294,Android,Facebook,3/26/20
1541311,Android,Google,3/26/20
1541321,Android,Other,3/26/20
1541363,iOS,Google,3/26/20
1541369,iOS,Varo Home,3/26/20
1541375,Android,Facebook,3/26/20
1541414,Android,Google,3/26/20
1541545,Android,Referral,3/26/20
1541572,Android,Google,3/26/20
1541619,Android,Referral,3/26/20
1541620,Android,Other,3/26/20
1541621,Android,Google,3/26/20
1541626,iOS,Facebook,3/26/20
1541646,Android,Google,3/26/20
1541650,iOS,Facebook,3/26/20
1541657,Android,Varo Home,3/26/20
1541671,Android,Google,3/26/20
1541700,Android,Google,3/26/20
1541768,Android,Google,3/26/20
1541794,iOS,Varo Home,3/26/20
1541831,iOS,Facebook,3/26/20
1541862,Android,Google,3/26/20
1541893,Android,Other,3/26/20
1541902,Android,Google,3/26/20
1541907,iOS,Google,3/26/20
1541914,iOS,Other,3/26/20
1541922,Android,Other,3/26/20
1541927,Android,Other,3/26/20
1541946,Android,Facebook,3/26/20
1541949,Android,Referral,3/26/20
1541954,iOS,Other,3/26/20
1541966,Android,Google,3/26/20
1541995,Android,Google,3/26/20
1542013,Android,Other,3/26/20
1542020,Android,Other,3/26/20
1542032,iOS,Other,3/26/20
1542040,Android,Facebook,3/26/20
1542077,iOS,Google,3/26/20
1542078,iOS,Apple Search,3/26/20
1542141,Android,Google,3/26/20
1542169,Android,Google,3/26/20
1542190,Android,Google,3/26/20
1542192,Android,Facebook,3/26/20
1542218,Android,Google,3/26/20
1542237,Android,Other,3/26/20
1542261,iOS,Facebook,3/26/20
1542337,Android,Google,3/26/20
1542338,Android,Facebook,3/26/20
1542339,Android,Facebook,3/26/20
1542413,Android,Other,3/26/20
1542423,Android,Other,3/26/20
1542430,Android,Google,3/26/20
1542435,Android,Google,3/26/20
1542457,Android,Google,3/26/20
1542491,Android,Facebook,3/26/20
1542515,iOS,Varo Home,3/26/20
1542565,Android,Varo Home,3/26/20
1542594,Android,Referral,3/26/20
1542687,iOS,Other,3/26/20
1542692,Android,Other,3/26/20
1542769,Android,Facebook,3/26/20
1542772,Android,Referral,3/26/20
1542805,Android,Varo Home,3/26/20
1542816,Android,Other,3/26/20
1542852,Android,Other,3/26/20
1542869,Android,Google,3/26/20
1542918,iOS,Other,3/26/20
1542964,Android,Google,3/26/20
1542971,Android,Referral,3/26/20
1542976,iOS,Varo Home,3/26/20
1543010,Android,Varo Home,3/26/20
1543064,Android,Facebook,3/26/20
1543107,Android,Facebook,3/26/20
1543109,Android,Google,3/26/20
1543137,Android,Facebook,3/26/20
1543146,iOS,Other,3/26/20
1543161,iOS,Snapchat,3/26/20
1543164,Android,Google,3/26/20
1543262,Android,Google,3/26/20
1543266,Android,Varo Home,3/26/20
1543282,Android,Google,3/26/20
1543351,Android,Google,3/26/20
1543358,Android,Google,3/26/20
1543366,Android,Google,3/26/20
1543383,Android,Google,3/26/20
1543386,iOS,Other,3/26/20
1543504,Android,Referral,3/26/20
1543516,iOS,Other,3/26/20
1543529,iOS,Other,3/26/20
1543530,Android,Facebook,3/26/20
1543533,Android,Facebook,3/26/20
1543579,Android,Referral,3/26/20
1543591,Android,Google,3/26/20
1543598,iOS,Facebook,3/26/20
1543626,Android,Google,3/26/20
1543649,Android,Other,3/26/20
1543659,Android,Other,3/26/20
1543663,Android,Other,3/26/20
1543689,iOS,Facebook,3/26/20
1543702,Android,Other,3/26/20
1543703,Android,Other,3/26/20
1543741,iOS,Other,3/26/20
1543744,Android,Other,3/26/20
1543768,Android,Other,3/26/20
1543782,Android,Other,3/26/20
1543806,Android,Other,3/26/20
1543840,Android,Varo Home,3/26/20
1543866,Android,Google,3/26/20
1543869,iOS,Snapchat,3/26/20
1543903,Android,Facebook,3/26/20
1543915,iOS,Facebook,3/26/20
1543916,Android,Referral,3/26/20
1543945,Android,Google,3/26/20
1543994,Android,Google,3/26/20
1544029,Android,Google,3/26/20
1544047,Android,Google,3/26/20
1544145,Android,Other,3/26/20
1544148,Android,Referral,3/26/20
1544151,Android,Google,3/26/20
1544160,Android,Other,3/26/20
1544165,Android,Facebook,3/26/20
1544173,Android,Referral,3/26/20
1544247,iOS,Other,3/26/20
1544252,Android,Facebook,3/26/20
1544258,iOS,Facebook,3/26/20
1544268,Android,Other,3/26/20
1544286,Android,Google,3/26/20
1544297,Android,Other,3/26/20
1544302,Android,Google,3/26/20
1544303,Android,Google,3/26/20
1544341,iOS,Google,3/26/20
1544342,iOS,Facebook,3/26/20
1544353,Android,Other,3/26/20
1544360,iOS,Other,3/26/20
1544394,iOS,Other,3/26/20
1544413,iOS,Varo Home,3/26/20
1544416,iOS,Other,3/26/20
1544433,Android,Referral,3/26/20
1544444,Android,Facebook,3/26/20
1544457,Android,Google,3/26/20
1544471,Android,Varo Home,3/26/20
1544492,Android,Referral,3/26/20
1544517,iOS,Facebook,3/26/20
1544548,Android,Google,3/26/20
1544564,Android,Google,3/26/20
1544611,Android,Facebook,3/26/20
1544641,Android,Referral,3/26/20
1544666,iOS,Varo Home,3/26/20
1544696,Android,Referral,3/26/20
1544702,Android,Facebook,3/26/20
1544708,Android,Google,3/26/20
1544709,Android,Other,3/26/20
1544734,Android,Other,3/26/20
1544743,iOS,Other,3/26/20
1544820,Android,Referral,3/26/20
1544847,iOS,Other,3/26/20
1544852,Android,Facebook,3/26/20
1544871,Android,Google,3/26/20
1544918,Android,Facebook,3/26/20
1544983,Android,Other,3/26/20
1545026,Android,Facebook,3/26/20
1545027,iOS,Other,3/26/20
1545031,Android,Facebook,3/26/20
1545065,iOS,Varo Home,3/26/20
1545074,Android,Other,3/26/20
1545075,iOS,Varo Home,3/26/20
1545132,iOS,Google,3/26/20
1545162,Android,Google,3/26/20
1545170,Android,Google,3/26/20
1545222,Android,Referral,3/26/20
1545281,Android,Other,3/26/20
1545309,Android,Other,3/26/20
1545430,iOS,Other,3/26/20
1545490,Android,Other,3/26/20
1545521,Android,Google,3/26/20
1545533,Android,Varo Home,3/26/20
1545542,iOS,Other,3/26/20
1545601,Android,Google,3/26/20
1545604,Android,Other,3/26/20
1545650,Android,Other,3/26/20
1545671,Android,Other,3/26/20
1545689,Android,Other,3/26/20
1545693,iOS,Other,3/26/20
1545734,iOS,Other,3/26/20
1545744,iOS,Facebook,3/26/20
1545779,Android,Other,3/26/20
1545803,Android,Facebook,3/26/20
1545809,iOS,Varo Home,3/26/20
1545819,iOS,Referral,3/26/20
1545834,Android,Referral,3/26/20
1545853,iOS,Facebook,3/26/20
1545885,Android,Facebook,3/26/20
1545893,iOS,Snapchat,3/26/20
1545894,Android,Varo Home,3/26/20
1545933,iOS,Google,3/26/20
1545961,iOS,Other,3/26/20
1546007,Android,Referral,3/26/20
1546029,Android,Varo Home,3/26/20
1546074,Android,Google,3/26/20
1546091,iOS,Apple Search,3/26/20
1546205,iOS,Google,3/26/20
1546219,Android,Google,3/26/20
1546272,iOS,Other,3/26/20
1546274,Android,Other,3/26/20
1546279,Android,Other,3/26/20
1546291,Android,Google,3/26/20
1546308,Android,Google,3/26/20
1546358,Android,Other,3/26/20
1546406,Android,Google,3/26/20
1546414,Android,Other,3/26/20
1546461,Android,Other,3/26/20
1546465,Android,Other,3/26/20
1546483,Android,Other,3/26/20
1546491,iOS,Other,3/26/20
1546510,Android,Other,3/26/20
1546512,Android,Google,3/26/20
1546608,iOS,Snapchat,3/26/20
1546651,Android,Facebook,3/26/20
1546657,iOS,Snapchat,3/26/20
1546682,Android,Other,3/26/20
1546745,Android,Google,3/26/20
1546766,Android,Google,3/26/20
1546769,Android,Google,3/26/20
1546784,Android,Facebook,3/26/20
1546843,iOS,Facebook,3/26/20
1546868,Android,Referral,3/26/20
1546894,Android,Google,3/26/20
1546913,Android,Google,3/26/20
1546917,iOS,Facebook,3/26/20
1546925,iOS,Facebook,3/26/20
1547008,Android,Facebook,3/26/20
1547018,Android,Facebook,3/26/20
1547043,iOS,Facebook,3/26/20
1547059,iOS,Other,3/26/20
1547122,Android,Other,3/26/20
1547139,Android,Google,3/26/20
1547151,Android,Other,3/26/20
1547159,iOS,Other,3/26/20
1547163,Android,Google,3/26/20
1547207,Android,Other,3/26/20
1547221,iOS,Apple Search,3/26/20
1547253,Android,Other,3/26/20
1547280,Android,Google,3/26/20
1547313,Android,Other,3/26/20
1547319,Android,Facebook,3/26/20
1547322,iOS,Facebook,3/26/20
1547323,Android,Google,3/26/20
1547329,Android,Other,3/26/20
1547333,Android,Varo Home,3/26/20
1547392,Android,Other,3/26/20
1547423,Android,Facebook,3/26/20
1547427,iOS,Other,3/26/20
1547430,Android,Facebook,3/26/20
1547458,Android,Google,3/26/20
1547461,iOS,Varo Home,3/26/20
1547476,Android,Google,3/26/20
1547503,Android,Facebook,3/26/20
1547528,iOS,Varo Home,3/26/20
1547564,Android,Other,3/26/20
1547644,iOS,Other,3/26/20
1547683,Android,Referral,3/26/20
1547709,Android,Other,3/26/20
1547720,Android,Facebook,3/26/20
1547730,Android,Other,3/26/20
1547774,Android,Other,3/26/20
1547802,Android,Google,3/26/20
1547804,iOS,Google,3/26/20
1547814,iOS,Varo Home,3/26/20
1547818,iOS,Other,3/26/20
1547822,iOS,Facebook,3/26/20
1547847,Android,Google,3/26/20
1547872,iOS,Other,3/26/20
1547921,iOS,Apple Search,3/26/20
1547929,iOS,Facebook,3/26/20
1547944,iOS,Snapchat,3/26/20
1547964,Android,Google,3/26/20
1547976,iOS,Facebook,3/26/20
1547991,Android,Google,3/26/20
1547998,iOS,Apple Search,3/26/20
1548023,Android,Facebook,3/26/20
1548058,iOS,Facebook,3/26/20
1548059,Android,Google,3/26/20
1548061,Android,Facebook,3/26/20
1548081,Android,Google,3/26/20
1548109,iOS,Facebook,3/26/20
1548123,Android,Facebook,3/26/20
1548130,Android,Facebook,3/26/20
1548137,Android,Google,3/26/20
1548182,Android,Google,3/26/20
1548193,Android,Facebook,3/26/20
1548196,Android,Referral,3/26/20
1548213,Android,Google,3/26/20
1548215,iOS,Other,3/26/20
1548223,Android,Other,3/26/20
1548230,Android,Facebook,3/26/20
1548238,Android,Google,3/26/20
1548241,iOS,Facebook,3/26/20
1548251,Android,Varo Home,3/26/20
1548267,Android,Other,3/26/20
1548272,Android,Other,3/26/20
1548302,Android,Other,3/26/20
1548324,iOS,Other,3/26/20
1548380,Android,Google,3/26/20
1548401,Android,Google,3/26/20
1548467,iOS,Facebook,3/26/20
1548492,Android,Facebook,3/26/20
1548511,iOS,Facebook,3/26/20
1548515,iOS,Facebook,3/26/20
1548535,iOS,Snapchat,3/26/20
1548541,Android,Google,3/26/20
1548578,Android,Google,3/26/20
1548586,Android,Facebook,3/26/20
1548612,iOS,Other,3/26/20
1548614,Android,Google,3/26/20
1548633,iOS,Other,3/26/20
1548658,Android,Other,3/26/20
1548749,Android,Other,3/26/20
1548755,iOS,Google,3/26/20
1548795,iOS,Other,3/26/20
1548797,Android,Google,3/26/20
1548836,Android,Varo Home,3/26/20
1548858,Android,Google,3/26/20
1548878,Android,Google,3/26/20
1548916,iOS,Facebook,3/26/20
1548974,Android,Facebook,3/26/20
1548977,iOS,Other,3/26/20
1549018,iOS,Apple Search,3/26/20
1549093,iOS,Varo Home,3/26/20
1549098,Android,Other,3/26/20
1549100,Android,Other,3/26/20
1549162,Android,Google,3/26/20
1549164,Android,Referral,3/26/20
1549165,Android,Google,3/26/20
1549173,iOS,Google,3/26/20
1549181,iOS,Varo Home,3/26/20
1549252,Android,Google,3/26/20
1549287,iOS,Other,3/26/20
1549303,Android,Google,3/26/20
1549323,iOS,Facebook,3/26/20
1549331,iOS,Varo Home,3/26/20
1549343,Android,Google,3/26/20
1549375,Android,Google,3/26/20
1549385,Android,Google,3/26/20
1549404,Android,Other,3/26/20
1549480,Android,Referral,3/26/20
1549585,Android,Google,3/26/20
1549600,Android,Other,3/26/20
1549621,iOS,Other,3/26/20
1549624,Android,Facebook,3/26/20
1549652,Android,Google,3/26/20
1549701,Android,Google,3/26/20
1549801,iOS,Varo Home,3/26/20
1549815,Android,Google,3/26/20
1549863,Android,Other,3/26/20
1549894,Android,Other,3/26/20
1550099,Android,Google,3/26/20
1550103,iOS,Other,3/26/20
1550147,Android,Google,3/26/20
1550164,iOS,Other,3/26/20
1550237,Android,Other,3/26/20
1550246,Android,Google,3/26/20
1550266,Android,Facebook,3/26/20
1550277,Android,Referral,3/26/20
1550312,Android,Google,3/26/20
1550333,Android,Google,3/26/20
1550362,Android,Google,3/26/20
1550368,Android,Varo Home,3/26/20
1550375,iOS,Facebook,3/26/20
1550393,Android,Facebook,3/26/20
1550423,Android,Referral,3/26/20
1550429,Android,Referral,3/26/20
1550433,iOS,Other,3/26/20
1550448,Android,Other,3/26/20
1550536,Android,Google,3/26/20
1550553,Android,Other,3/26/20
1550568,Android,Google,3/26/20
1550581,iOS,Snapchat,3/26/20
1550590,iOS,Varo Home,3/26/20
1550603,Android,Referral,3/26/20
1550626,Android,Varo Home,3/26/20
1550629,Android,Google,3/26/20
1550683,Android,Facebook,3/26/20
1550702,Android,Google,3/26/20
1550705,iOS,Facebook,3/26/20
1550723,iOS,Other,3/26/20
1550737,iOS,Other,3/26/20
1550757,iOS,Snapchat,3/26/20
1550839,iOS,Other,3/26/20
1550876,iOS,Other,3/26/20
1550885,Android,Other,3/26/20
1550928,Android,Google,3/26/20
1550995,iOS,Other,3/26/20
1551002,iOS,Google,3/26/20
1551010,Android,Facebook,3/26/20
1551012,Android,Referral,3/26/20
1551040,Android,Other,3/26/20
1551049,Android,Google,3/26/20
1551128,Android,Referral,3/26/20
1551150,Android,Other,3/26/20
1551197,iOS,Apple Search,3/26/20
1551236,Android,Varo Home,3/26/20
1551242,Android,Other,3/26/20
1551243,iOS,Google,3/26/20
1551250,Android,Facebook,3/26/20
1551293,Android,Other,3/26/20
1551315,iOS,Varo Home,3/26/20
1551344,Android,Google,3/26/20
1551353,Android,Facebook,3/26/20
1551362,Android,Other,3/26/20
1551371,iOS,Varo Home,3/26/20
1551414,Android,Google,3/26/20
1551424,Android,Facebook,3/26/20
1551427,Android,Google,3/26/20
1551449,iOS,Other,3/26/20
1551478,Android,Facebook,3/26/20
1551520,iOS,Facebook,3/26/20
1551537,iOS,Other,3/26/20
1551557,iOS,Other,3/26/20
1551602,Android,Other,3/26/20
1551606,iOS,Facebook,3/26/20
1551616,Android,Google,3/26/20
1551635,Android,Google,3/26/20
1551673,iOS,Apple Search,3/26/20
1551689,Android,Google,3/26/20
1551762,Android,Other,3/26/20
1551818,Android,Facebook,3/26/20
1551881,iOS,Other,3/26/20
1551905,Android,Facebook,3/26/20
1551921,Android,Facebook,3/26/20
1551951,Android,Google,3/26/20
1551974,Android,Other,3/26/20
1551975,Android,Facebook,3/26/20
1551998,Android,Other,3/26/20
1552023,Android,Other,3/26/20
1552077,Android,Facebook,3/26/20
1552150,Android,Facebook,3/26/20
1552152,iOS,Other,3/26/20
1552180,Android,Other,3/26/20
1552182,Android,Facebook,3/26/20
1552234,Android,Google,3/26/20
1552269,Android,Google,3/26/20
1552275,iOS,Other,3/26/20
1552279,iOS,Varo Home,3/26/20
1552283,Android,Other,3/26/20
1552324,iOS,Other,3/26/20
1552333,Android,Google,3/26/20
1552343,Android,Google,3/26/20
1552362,iOS,Varo Home,3/26/20
1552365,Android,Other,3/26/20
1552395,iOS,Varo Home,3/26/20
1552455,Android,Other,3/26/20
1552461,Android,Google,3/26/20
1552500,Android,Google,3/26/20
1552573,Android,Google,3/26/20
1552603,Android,Google,3/26/20
1552647,Android,Google,3/26/20
1552656,Android,Other,3/26/20
1552668,Android,Facebook,3/26/20
1552680,Android,Google,3/26/20
1552747,iOS,Varo Home,3/26/20
1552903,iOS,Other,3/26/20
1552946,iOS,Other,3/26/20
1552981,Android,Facebook,3/26/20
1553011,Android,Google,3/26/20
1553013,Android,Google,3/26/20
1553111,Android,Other,3/26/20
1553112,Android,Other,3/26/20
1553123,iOS,Snapchat,3/26/20
1553155,Android,Facebook,3/26/20
1553157,iOS,Facebook,3/26/20
1553197,iOS,Other,3/26/20
1553211,Android,Facebook,3/26/20
1553227,iOS,Facebook,3/26/20
1553233,Android,Other,3/26/20
1553252,Android,Other,3/26/20
1553253,Android,Google,3/26/20
1553271,Android,Google,3/26/20
1553328,Android,Google,3/26/20
1553385,Android,Other,3/26/20
1553393,Android,Other,3/26/20
1553405,Android,Other,3/26/20
1553477,iOS,Other,3/26/20
1553523,Android,Facebook,3/26/20
1553526,Android,Facebook,3/26/20
1553528,Android,Other,3/26/20
1553577,Android,Facebook,3/26/20
1553622,Android,Other,3/26/20
1553698,Android,Google,3/26/20
1553722,Android,Google,3/26/20
1553767,Android,Facebook,3/26/20
1553792,iOS,Other,3/26/20
1553803,Android,Google,3/26/20
1553837,Android,Google,3/26/20
1553869,iOS,Google,3/26/20
1553883,Android,Facebook,3/26/20
1553971,Android,Google,3/26/20
1554026,iOS,Other,3/26/20
1554032,Android,Google,3/26/20
1554056,Android,Google,3/26/20
1554107,iOS,Varo Home,3/26/20
1554129,Android,Google,3/26/20
1554158,Android,Facebook,3/26/20
1554160,Android,Google,3/26/20
1554227,Android,Google,3/26/20
1554234,Android,Other,3/26/20
1554241,iOS,Varo Home,3/26/20
1554254,iOS,Other,3/26/20
1554272,Android,Referral,3/26/20
1554273,Android,Google,3/26/20
1554315,Android,Varo Home,3/26/20
1554333,Android,Google,3/26/20
1554354,Android,Google,3/26/20
1554407,Android,Google,3/26/20
1554421,Android,Google,3/26/20
1554424,Android,Google,3/26/20
1554472,Android,Other,3/26/20
1554475,iOS,Apple Search,3/26/20
1554494,iOS,Other,3/26/20
1554520,Android,Google,3/26/20
1554533,iOS,Facebook,3/26/20
1554580,iOS,Varo Home,3/26/20
1554625,Android,Other,3/26/20
1554657,Android,Varo Home,3/26/20
1554680,iOS,Facebook,3/26/20
1554685,iOS,Varo Home,3/26/20
1554775,iOS,Facebook,3/26/20
1554780,Android,Facebook,3/26/20
1554822,Android,Other,3/26/20
1554852,iOS,Apple Search,3/26/20
1554860,Android,Google,3/26/20
1554893,Android,Other,3/26/20
1554897,Android,Google,3/26/20
1554904,Android,Other,3/26/20
1554919,iOS,Varo Home,3/26/20
1554942,Android,Other,3/26/20
1554956,Android,Google,3/26/20
1555097,Android,Varo Home,3/26/20
1555099,Android,Facebook,3/26/20
1555198,iOS,Varo Home,3/26/20
1555242,iOS,Other,3/26/20
1555275,iOS,Snapchat,3/26/20
1555278,Android,Google,3/26/20
1555324,Android,Google,3/26/20
1555352,Android,Google,3/26/20
1555375,Android,Facebook,3/26/20
1555412,Android,Other,3/26/20
1555417,Android,Facebook,3/26/20
1555434,iOS,Other,3/26/20
1555452,Android,Google,3/26/20
1555475,Android,Referral,3/26/20
1555483,Android,Google,3/26/20
1555504,iOS,Varo Home,3/26/20
1555517,iOS,Referral,3/26/20
1555526,iOS,Other,3/26/20
1555531,Android,Facebook,3/26/20
1555567,Android,Facebook,3/26/20
1555601,Android,Varo Home,3/26/20
1555608,iOS,Facebook,3/26/20
1555612,Android,Facebook,3/26/20
1555634,Android,Varo Home,3/26/20
1555635,Android,Google,3/26/20
1555648,Android,Varo Home,3/26/20
1555674,Android,Referral,3/26/20
1555710,Android,Google,3/26/20
1555853,Android,Google,3/26/20
1555858,iOS,Google,3/26/20
1555866,iOS,Other,3/26/20
1555893,iOS,Other,3/26/20
1555920,Android,Other,3/26/20
1555932,iOS,Facebook,3/26/20
1556066,iOS,Apple Search,3/26/20
1556103,Android,Facebook,3/26/20
1556116,iOS,Other,3/26/20
1556120,iOS,Google,3/26/20
1556131,Android,Facebook,3/26/20
1556133,Android,Other,3/26/20
1556151,Android,Facebook,3/26/20
1556164,Android,Google,3/26/20
1556198,Android,Google,3/26/20
1556318,Android,Google,3/26/20
1556329,Android,Google,3/26/20
1556334,Android,Google,3/26/20
1556355,Android,Referral,3/26/20
1556358,Android,Google,3/26/20
1556385,Android,Google,3/26/20
1556423,Android,Referral,3/26/20
1556455,Android,Google,3/26/20
1556457,Android,Google,3/26/20
1556585,Android,Google,3/26/20
1556606,Android,Other,3/26/20
1556659,iOS,Facebook,3/26/20
1556668,Android,Facebook,3/26/20
1556683,iOS,Other,3/26/20
1556701,Android,Facebook,3/26/20
1556721,Android,Google,3/26/20
1556730,iOS,Snapchat,3/26/20
1556766,iOS,Varo Home,3/26/20
1556785,Android,Other,3/26/20
1556815,iOS,Google,3/26/20
1556816,iOS,Facebook,3/26/20
1556845,Android,Facebook,3/26/20
1556864,iOS,Other,3/26/20
1556865,Android,Facebook,3/26/20
1557006,Android,Google,3/26/20
1557019,iOS,Apple Search,3/26/20
1557029,Android,Facebook,3/26/20
1557043,Android,Facebook,3/26/20
1557072,iOS,Other,3/26/20
1557078,Android,Referral,3/26/20
1557091,Android,Facebook,3/26/20
1557163,Android,Other,3/26/20
1557170,iOS,Facebook,3/26/20
1557205,iOS,Referral,3/26/20
1557207,Android,Google,3/26/20
1557221,Android,Google,3/26/20
1557270,Android,Google,3/26/20
1557278,Android,Google,3/26/20
1557297,Android,Google,3/26/20
1557364,Android,Google,3/26/20
1557367,Android,Google,3/26/20
1557412,iOS,Referral,3/26/20
1531339,iOS,Facebook,3/27/20
1531343,Android,Facebook,3/27/20
1531361,Android,Varo Home,3/27/20
1531388,Android,Google,3/27/20
1531407,Android,Facebook,3/27/20
1531420,iOS,Other,3/27/20
1531432,Android,Google,3/27/20
1531455,iOS,Other,3/27/20
1531464,Android,Facebook,3/27/20
1531467,Android,Facebook,3/27/20
1531509,Android,Google,3/27/20
1531579,Android,Google,3/27/20
1531605,Android,Facebook,3/27/20
1531615,iOS,Facebook,3/27/20
1531630,Android,Google,3/27/20
1531639,Android,Referral,3/27/20
1531718,Android,Referral,3/27/20
1531722,Android,Referral,3/27/20
1531727,Android,Google,3/27/20
1531750,Android,Google,3/27/20
1531751,Android,Google,3/27/20
1531798,Android,Google,3/27/20
1531818,Android,Other,3/27/20
1531826,iOS,Google,3/27/20
1531848,iOS,Other,3/27/20
1531875,Android,Google,3/27/20
1531889,iOS,Other,3/27/20
1531892,Android,Google,3/27/20
1531928,Android,Other,3/27/20
1531936,iOS,Other,3/27/20
1531966,Android,Google,3/27/20
1531984,Android,Google,3/27/20
1531988,Android,Google,3/27/20
1531996,Android,Varo Home,3/27/20
1532021,Android,Other,3/27/20
1532037,Android,Other,3/27/20
1532108,Android,Facebook,3/27/20
1532116,iOS,Facebook,3/27/20
1532128,Android,Facebook,3/27/20
1532169,iOS,Other,3/27/20
1532171,iOS,Google,3/27/20
1532172,Android,Google,3/27/20
1532180,Android,Google,3/27/20
1532230,Android,Google,3/27/20
1532235,iOS,Google,3/27/20
1532238,Android,Google,3/27/20
1532264,iOS,Other,3/27/20
1532336,Android,Varo Home,3/27/20
1532358,Android,Facebook,3/27/20
1532366,iOS,Other,3/27/20
1532419,Android,Google,3/27/20
1532421,Android,Other,3/27/20
1532427,Android,Google,3/27/20
1532449,iOS,Google,3/27/20
1532486,iOS,Varo Home,3/27/20
1532515,iOS,Other,3/27/20
1532529,Android,Other,3/27/20
1532569,Android,Google,3/27/20
1532589,Android,Google,3/27/20
1532591,iOS,Varo Home,3/27/20
1532592,iOS,Other,3/27/20
1532602,Android,Google,3/27/20
1532603,Android,Google,3/27/20
1532637,iOS,Google,3/27/20
1532671,iOS,Other,3/27/20
1532714,Android,Google,3/27/20
1532741,Android,Google,3/27/20
1532747,Android,Varo Home,3/27/20
1532748,Android,Referral,3/27/20
1532771,iOS,Facebook,3/27/20
1532794,iOS,Facebook,3/27/20
1532799,Android,Facebook,3/27/20
1532885,Android,Other,3/27/20
1532887,iOS,Varo Home,3/27/20
1532892,Android,Google,3/27/20
1532905,Android,Other,3/27/20
1532915,Android,Google,3/27/20
1532965,Android,Google,3/27/20
1532966,Android,Google,3/27/20
1532983,iOS,Google,3/27/20
1532998,Android,Google,3/27/20
